Umag,Ts,Ta,alphan,sigmat,theta,phi,panang,Cd
6.660845999999999549e+03,2.811972999999999843e+02,1.441143000000000029e+03,1.232937999999999951e-01,2.667494000000000254e-01,8.495930999999999900e-01,-6.824571999999999861e-01,7.000000000000000000e+01,4.162933999999999912e+00
8.580862999999999374e+03,2.649854000000000269e+02,2.801392999999999915e+02,6.131919000000000258e-02,8.244025999999999854e-01,-2.372514999999999930e+00,5.172354000000000118e-01,7.000000000000000000e+01,4.309188999999999936e+00
6.317712000000000444e+03,2.978758000000000266e+02,1.197614000000000033e+03,2.764632000000000200e-01,4.437233000000000149e-02,4.395757000000000136e-01,1.458577000000000012e+00,7.000000000000000000e+01,4.076486000000000054e+00
6.767355999999999767e+03,2.683378999999999905e+02,6.892640999999999849e+02,9.302848999999999702e-01,1.949954999999999883e-01,-2.310982000000000092e+00,1.455316000000000054e+00,4.000000000000000000e+01,2.925562000000000218e+00
8.921084999999999127e+03,1.044292999999999978e+02,1.417275000000000091e+03,3.987385999999999986e-01,4.954921999999999938e-01,1.498115000000000085e+00,7.739698999999999884e-01,3.000000000000000000e+01,2.982549999999999812e+00
6.787506999999999607e+03,1.941088000000000022e+02,1.172075000000000045e+03,7.135310999999999737e-01,4.277008999999999950e-01,1.883955000000000046e+00,5.988626000000000227e-01,3.000000000000000000e+01,3.479937000000000058e+00
8.021753999999999905e+03,4.569966999999999757e+02,7.493167999999999438e+02,4.850265999999999744e-01,9.913066000000000377e-01,2.848704000000000125e+00,-2.301045999999999925e-01,6.000000000000000000e+01,2.302092000000000027e+00
8.397266999999999825e+03,3.925389000000000124e+02,1.165200000000000045e+03,8.714964999999999518e-02,5.313153000000000459e-01,-1.145458000000000032e-01,1.061012000000000066e+00,5.000000000000000000e+01,2.509316999999999798e+00
8.408164000000000669e+03,4.577950999999999908e+02,1.109303000000000111e+03,4.282424000000000230e-01,5.445271000000000416e-01,-2.907833999999999808e+00,-1.219481000000000037e+00,8.000000000000000000e+01,2.971351999999999993e+00
7.246408000000000357e+03,1.946123000000000047e+02,4.341986999999999739e+02,8.388335000000000097e-01,2.919138000000000011e-01,1.149745999999999935e+00,-4.769793999999999978e-01,1.000000000000000000e+01,2.242512000000000061e+00
7.739027000000000044e+03,4.654556999999999789e+02,4.217284999999999968e+02,1.514893999999999963e-01,5.682293999999999956e-01,-8.561917000000000000e-01,-5.496543000000000401e-01,0.000000000000000000e+00,2.563115999999999950e+00
7.664403000000000247e+03,2.930289000000000215e+02,1.741798000000000002e+03,1.902799000000000018e-01,8.072905999999999693e-01,2.046380000000000088e+00,-1.201060000000000016e+00,5.000000000000000000e+01,4.487720999999999627e+00
7.718972999999999956e+03,1.108345999999999947e+02,7.053663000000000238e+02,9.231743000000000587e-02,2.061485999999999874e-01,6.061786999999999592e-01,5.319016000000000022e-02,6.000000000000000000e+01,2.592735999999999930e+00
8.792614999999999782e+03,2.033146999999999878e+02,3.518983999999999810e+02,8.291087000000000318e-01,8.382676999999999490e-01,2.901730999999999838e+00,3.805189999999999961e-01,4.000000000000000000e+01,3.674183999999999894e+00
8.996198000000000320e+03,3.342568999999999733e+02,1.737001999999999953e+03,6.828425999999999663e-01,7.165700999999999876e-01,-3.264970999999999846e-01,8.068499000000000088e-01,7.000000000000000000e+01,2.698773999999999784e+00
6.615764000000000124e+03,4.495228999999999928e+02,6.606678000000000566e+02,5.335113000000000216e-01,1.736021000000000092e-01,2.134469999999999867e+00,1.444789000000000101e+00,4.000000000000000000e+01,3.576207999999999831e+00
9.334861000000000786e+03,1.039804000000000030e+02,9.491802999999999884e+02,3.551586999999999938e-01,8.789442000000000088e-02,-1.077755000000000019e+00,8.164676999999999352e-02,9.000000000000000000e+01,2.696368000000000098e+00
9.015487999999999374e+03,4.802837999999999852e+02,5.810162000000000262e+02,5.190649999999999986e-01,2.912282999999999955e-01,2.728950999999999905e+00,-1.141974999999999935e-01,9.000000000000000000e+01,1.898752999999999913e+00
8.948549999999999272e+03,4.376693999999999960e+02,1.750261999999999944e+03,5.047620000000000440e-01,3.520253999999999883e-01,2.560846999999999873e+00,-1.381108000000000002e+00,6.000000000000000000e+01,3.046632999999999925e+00
8.898065000000000509e+03,1.181208000000000027e+02,1.663237000000000080e+03,3.440288000000000235e-01,2.641314000000000162e-01,1.579358000000000040e+00,-6.420289000000000135e-01,2.000000000000000000e+01,2.741321000000000119e+00
9.242327999999999520e+03,2.022994999999999948e+02,1.709401000000000067e+03,5.515837999999999575e-01,7.324817000000000133e-01,-7.476348999999999911e-01,-4.217957999999999985e-01,9.000000000000000000e+01,3.130309000000000008e+00
7.453735999999999876e+03,3.723238999999999805e+02,4.478369999999999891e+02,4.299064000000000219e-01,7.514178999999999720e-01,1.816724000000000006e+00,-3.971147999999999900e-01,2.000000000000000000e+01,2.986240000000000006e+00
8.370510000000000218e+03,1.599889000000000010e+02,3.153659999999999854e+02,3.386850000000000277e-02,4.638526000000000038e-01,3.346298999999999801e-01,-9.945194000000000256e-02,9.000000000000000000e+01,2.911465000000000192e+00
9.121823000000000320e+03,1.379151999999999987e+02,1.134883000000000038e+03,7.901920000000000055e-01,2.129132999999999998e-01,1.236763999999999974e+00,5.684599000000000180e-01,2.000000000000000000e+01,1.979117999999999933e+00
6.070369999999999891e+03,4.789850999999999885e+02,1.166660000000000082e+03,7.823354000000000141e-01,1.286473999999999951e-02,-1.889003999999999905e+00,-5.247188000000000407e-01,4.000000000000000000e+01,2.012391000000000041e+00
6.211525999999999840e+03,4.914041000000000281e+02,1.368817000000000007e+03,1.114355000000000068e-01,3.246011999999999786e-01,2.272409999999999819e+00,8.659995000000000331e-01,5.000000000000000000e+01,4.677980999999999945e+00
7.518011999999999716e+03,3.933235999999999990e+02,5.371756000000000313e+02,5.831435999999999842e-01,9.397666999999999826e-02,-2.827185000000000059e+00,7.235451999999999995e-01,8.000000000000000000e+01,1.619259999999999922e+00
5.798253999999999905e+03,4.784273999999999774e+02,6.665492000000000417e+02,4.077144999999999797e-01,3.991337999999999830e-01,-1.350184000000000051e+00,1.431832999999999911e+00,2.000000000000000000e+01,2.729099000000000164e+00
6.149033000000000357e+03,1.274652999999999992e+02,4.304542000000000144e+02,3.794983000000000106e-01,9.743292999999999537e-01,5.932703999999999755e-01,-2.645792000000000144e-01,1.000000000000000000e+01,3.368295999999999957e+00
6.259926000000000386e+03,2.155177999999999940e+02,1.895743999999999915e+03,4.903755000000000197e-01,2.974525000000000086e-01,1.024840999999999891e+00,1.246980999999999895e+00,1.000000000000000000e+01,2.685916999999999888e+00
9.358378000000000611e+03,3.611426999999999907e+02,1.401806000000000040e+03,7.157717000000000107e-01,1.001336000000000032e-01,1.163375999999999993e-01,-1.955014999999999947e-01,3.000000000000000000e+01,2.902852000000000210e+00
7.996702000000000226e+03,1.052783000000000015e+02,1.297959000000000060e+03,3.261125000000000274e-01,7.493273999999999768e-01,-2.729162000000000088e+00,-7.169733000000000356e-01,1.000000000000000000e+01,2.488246999999999876e+00
6.379811999999999898e+03,4.242246999999999844e+02,1.009917000000000030e+03,9.337414000000000547e-01,8.104095999999999522e-01,-8.744640999999999664e-01,-1.562165999999999944e+00,7.000000000000000000e+01,4.798750000000000071e+00
8.467251000000000204e+03,1.345766000000000133e+02,3.728235999999999990e+02,9.965494000000000296e-01,4.238664999999999794e-01,9.560707999999999984e-01,9.138623999999999636e-01,7.000000000000000000e+01,2.093949999999999978e+00
8.821685999999999694e+03,1.850218000000000131e+02,1.872412000000000035e+03,5.475915000000000088e-01,8.122632000000000463e-02,1.744706000000000090e+00,-1.272132999999999958e+00,4.000000000000000000e+01,3.066326000000000107e+00
7.204248999999999796e+03,4.355276999999999816e+02,8.872740000000000009e+02,3.191371000000000069e-01,3.102769000000000013e-02,-1.870954999999999924e+00,-5.503352000000000244e-02,7.000000000000000000e+01,2.808072000000000124e+00
6.345127000000000407e+03,4.611245000000000118e+02,2.402904000000000053e+02,6.985078999999999594e-01,7.548011999999999500e-01,7.345869000000000426e-01,6.156962000000000268e-01,8.000000000000000000e+01,2.655170000000000030e+00
8.340727000000000771e+03,1.613843999999999994e+02,8.827777999999999565e+02,5.509623999999999633e-01,9.675842999999999527e-01,2.746936999999999851e-01,1.227146999999999988e+00,5.000000000000000000e+01,2.998854000000000131e+00
7.319149000000000342e+03,4.696116000000000099e+02,7.570711999999999762e+02,7.033519000000000299e-01,2.875455000000000094e-01,-2.929216999999999960e+00,-9.664876000000000023e-01,1.000000000000000000e+01,1.409855000000000080e+00
8.757576999999999316e+03,1.876178999999999917e+02,1.850126999999999953e+03,9.061424000000000145e-01,9.151403000000000176e-01,-1.056914999999999938e-01,2.732470000000000176e-01,4.000000000000000000e+01,2.873069999999999791e+00
6.491394000000000233e+03,3.691863999999999919e+02,3.526949999999999932e+02,6.300729999999999942e-01,7.385137000000000507e-01,3.904445000000000277e-01,-1.146084999999999986e-02,4.000000000000000000e+01,2.856529999999999792e+00
8.302611000000000786e+03,3.293582000000000107e+02,2.935690000000000168e+02,9.209789999999999921e-01,1.499862999999999891e-01,-5.574961999999999973e-01,-4.898199999999999776e-01,6.000000000000000000e+01,2.001132999999999829e+00
6.005189999999999600e+03,3.000446000000000026e+02,7.545370000000000346e+02,1.583172000000000051e-02,3.789645999999999848e-01,-2.436088999999999949e+00,8.834737999999999758e-01,4.000000000000000000e+01,6.822087999999999930e+00
6.910913999999999760e+03,4.315228000000000179e+02,7.016461000000000467e+02,1.828517000000000059e-01,1.448950000000000064e-02,-7.778095999999999899e-01,-2.189368999999999899e-01,7.000000000000000000e+01,2.464383999999999908e+00
7.747328999999999724e+03,4.909277999999999906e+02,3.515355000000000132e+02,1.123563999999999952e-01,9.124394999999999589e-01,-1.359331999999999985e+00,1.145431000000000088e+00,3.000000000000000000e+01,3.234182000000000112e+00
6.653457000000000335e+03,3.153654000000000224e+02,1.051914999999999964e+03,2.170732999999999968e-01,7.528346999999999678e-01,8.233072999999999642e-01,-1.075596999999999914e+00,3.000000000000000000e+01,4.088300000000000267e+00
8.441747999999999593e+03,4.054537000000000262e+02,1.020644999999999982e+03,8.642360000000000042e-01,5.115760999999999781e-01,1.830367000000000077e+00,1.017252999999999963e+00,5.000000000000000000e+01,3.265852999999999895e+00
9.286601000000000568e+03,2.605332999999999970e+02,1.484377999999999929e+03,4.659158999999999939e-01,7.128014999999999768e-01,1.222186999999999912e+00,-1.180163999999999991e+00,3.000000000000000000e+01,4.027307000000000414e+00
8.007162000000000262e+03,4.483183000000000220e+02,5.971920999999999822e+02,9.077901000000000442e-01,7.146432000000000340e-01,1.616641999999999949e-03,-1.348734000000000099e+00,5.000000000000000000e+01,2.734084000000000181e+00
9.236033999999999651e+03,1.961974999999999909e+02,1.775884000000000015e+03,3.431677000000000338e-02,5.004863999999999979e-01,8.089596999999999483e-01,8.096221999999999586e-01,4.000000000000000000e+01,2.886356000000000144e+00
7.456363999999999578e+03,2.182735999999999876e+02,6.924432000000000471e+02,9.296577999999999786e-01,4.687728999999999924e-01,2.723905999999999938e+00,-6.176641000000000076e-02,7.000000000000000000e+01,2.030837000000000003e+00
8.340641999999999825e+03,2.842898000000000138e+02,9.214085000000000036e+02,6.912306999999999757e-01,5.790750999999999538e-01,-1.371026000000000078e+00,1.031023000000000023e+00,3.000000000000000000e+01,2.666294999999999860e+00
5.679046000000000276e+03,1.640800000000000125e+02,6.117116999999999507e+02,5.550916000000000183e-01,1.258618999999999988e-01,-2.123423999999999978e+00,6.146737000000000034e-02,1.000000000000000000e+01,2.785397000000000123e+00
5.940908000000000357e+03,2.911419000000000210e+02,1.772454999999999927e+03,5.071039000000000102e-02,2.249968999999999997e-01,-1.208164999999999933e+00,1.317837999999999996e-02,4.000000000000000000e+01,4.235027999999999793e+00
5.980197000000000116e+03,2.035416999999999916e+02,9.236257000000000517e+02,6.185378999999999738e-01,8.872775000000000523e-01,1.450900999999999996e+00,-9.715179999999999927e-01,8.000000000000000000e+01,5.745146000000000086e+00
9.286865999999999985e+03,2.075949999999999989e+02,1.999255000000000109e+03,5.843424999999999869e-01,6.940581000000000111e-01,-2.873638000000000026e-01,-7.417818999999999940e-01,4.000000000000000000e+01,3.457221999999999795e+00
7.216279999999999745e+03,3.233691000000000031e+02,4.179565999999999804e+02,1.402751999999999888e-01,8.851442999999999950e-01,1.189400000000000013e+00,1.642984999999999862e-01,6.000000000000000000e+01,3.304864999999999942e+00
8.183341000000000349e+03,1.342620000000000005e+02,1.184821999999999889e+03,1.714677000000000007e-01,6.098257000000000261e-01,-2.631000999999999923e+00,1.439967999999999915e+00,3.000000000000000000e+01,4.060474000000000139e+00
6.458813000000000102e+03,1.332193000000000040e+02,4.595853999999999928e+02,4.553352999999999984e-01,5.750996999999999915e-01,-2.048967999999999900e+00,3.388229999999999853e-01,8.000000000000000000e+01,2.042196999999999818e+00
8.849282999999999447e+03,1.712125000000000057e+02,1.063945999999999913e+03,6.751555999999999669e-01,9.667974999999999763e-01,2.225398000000000209e+00,2.525282999999999833e-01,3.000000000000000000e+01,3.506171999999999844e+00
7.834145000000000437e+03,2.887135000000000105e+02,1.234906999999999925e+03,5.637788000000000244e-01,8.053344999999999532e-01,3.074568999999999885e+00,1.385965999999999865e-01,0.000000000000000000e+00,3.706245000000000012e+00
7.290905999999999949e+03,1.065550999999999959e+02,4.803817999999999984e+02,2.324007999999999907e-01,3.459319000000000144e-01,1.355321999999999916e+00,1.468752000000000058e+00,4.000000000000000000e+01,3.580757000000000190e+00
8.569903000000000247e+03,4.599046999999999912e+02,1.242163999999999987e+03,4.519608999999999988e-01,4.644085000000000019e-01,-2.255599999999999827e+00,-1.083917000000000019e+00,7.000000000000000000e+01,3.392987000000000197e+00
7.847573999999999614e+03,2.362265999999999906e+02,3.903840999999999894e+02,5.184524000000000354e-01,5.378606999999999694e-01,2.137665000000000148e+00,-9.621214999999999629e-01,8.000000000000000000e+01,3.108191000000000148e+00
8.005175000000000182e+03,2.570283999999999764e+02,1.747222999999999956e+03,2.759855999999999976e-01,4.256207000000000185e-01,-6.931391999999999554e-01,4.498361000000000165e-01,3.000000000000000000e+01,2.725315000000000154e+00
7.180746000000000095e+03,3.808971000000000231e+02,8.899977999999999838e+02,1.644623000000000057e-01,9.186202999999999452e-01,-2.955620000000000136e+00,-7.772656999999999483e-02,3.000000000000000000e+01,3.644179999999999975e+00
5.845846999999999753e+03,1.456634999999999991e+02,1.390759000000000015e+03,2.015673000000000048e-01,7.890346000000000304e-01,-1.305293000000000037e+00,3.888361000000000178e-01,4.000000000000000000e+01,4.426302999999999876e+00
9.090167999999999665e+03,3.937167999999999779e+02,7.113803000000000338e+02,7.500689999999999857e-01,7.847154000000000629e-02,-6.274834000000000245e-01,-4.835607000000000100e-01,6.000000000000000000e+01,2.236543999999999865e+00
8.901243000000000393e+03,2.571225999999999772e+02,1.850691000000000031e+03,1.085417999999999938e-01,4.998708000000000040e-01,2.812902999999999931e+00,-3.228269999999999751e-01,6.000000000000000000e+01,2.057735999999999787e+00
9.099612999999999374e+03,3.630745000000000005e+02,1.188121000000000095e+03,3.537012999999999963e-01,3.516530999999999962e-01,-2.577766000000000002e+00,1.214080999999999966e+00,3.000000000000000000e+01,4.509038999999999575e+00
6.744412999999999556e+03,3.160865999999999758e+02,1.748686999999999898e+03,5.175319000000000447e-01,1.913208999999999882e-01,-2.886617999999999906e+00,-1.444908999999999999e+00,4.000000000000000000e+01,2.346875999999999962e+00
8.072599000000000160e+03,2.818994999999999891e+02,5.300379000000000360e+02,1.163363000000000036e-01,8.375799999999999912e-01,-1.268771000000000093e+00,1.385922000000000098e+00,3.000000000000000000e+01,3.480570000000000164e+00
9.115949000000000524e+03,4.730199000000000069e+02,1.110766000000000076e+03,5.947466000000000141e-01,4.782775000000000221e-01,-1.719713000000000047e+00,-1.531925999999999899e+00,8.000000000000000000e+01,6.173014000000000223e+00
7.638600000000000364e+03,1.845716999999999928e+02,1.212501999999999953e+03,3.859173000000000187e-01,4.583481999999999834e-01,-9.427906999999999815e-01,1.036916999999999978e-01,6.000000000000000000e+01,3.094161000000000161e+00
7.373552999999999884e+03,2.164864000000000033e+02,1.018615999999999985e+03,6.955580999999999570e-02,2.036293000000000131e-01,2.653188999999999798e+00,2.351270999999999917e-02,9.000000000000000000e+01,2.349324000000000190e+00
8.318918999999999869e+03,1.930806000000000040e+02,2.580126000000000204e+02,2.843910000000000049e-01,2.068795999999999968e-01,-2.922851000000000088e+00,1.162465000000000082e+00,8.000000000000000000e+01,2.811433000000000071e+00
5.721609999999999673e+03,1.715760999999999967e+02,1.953665999999999940e+03,4.399738000000000260e-01,4.467482999999999871e-01,-1.989365999999999968e+00,7.508829000000000198e-01,6.000000000000000000e+01,6.357268000000000363e+00
6.623096999999999753e+03,1.388343999999999880e+02,1.153717000000000098e+03,7.966495999999999578e-01,6.859741000000000311e-01,-1.105885000000000007e+00,3.233739999999999948e-01,4.000000000000000000e+01,3.024202999999999975e+00
8.478268000000000029e+03,1.635011000000000081e+02,1.235623000000000047e+03,1.303918000000000021e-01,5.593181000000000402e-01,-1.133084999999999898e+00,-2.491034000000000026e-01,3.000000000000000000e+01,3.500296000000000074e+00
6.243557999999999993e+03,1.204102000000000032e+02,1.046048999999999978e+03,8.523169999999999913e-01,2.750325999999999986e-03,1.830767999999999951e+00,2.812848000000000015e-01,6.000000000000000000e+01,2.653335000000000221e+00
6.971858000000000175e+03,4.919640999999999735e+02,1.147895999999999958e+03,9.127598999999999574e-01,8.354804000000000119e-01,3.351662000000000252e-01,-2.711931000000000203e-01,3.000000000000000000e+01,3.140855000000000175e+00
6.383599000000000160e+03,2.656897999999999911e+02,8.533374000000000024e+02,8.062569000000000541e-01,6.373710999999999682e-01,2.900138999999999800e+00,-3.104622000000000215e-01,6.000000000000000000e+01,1.814283000000000090e+00
7.175064999999999600e+03,2.799341000000000008e+02,1.715800999999999931e+03,1.078670999999999935e-01,3.563546000000000213e-01,3.698295999999999806e-01,-9.396360000000000268e-01,5.000000000000000000e+01,4.245814000000000199e+00
6.969067000000000007e+03,2.781834000000000060e+02,4.707950000000000159e+02,7.890475000000000128e-01,8.993126999999999371e-02,-2.374852000000000185e+00,-1.614007000000000080e-01,7.000000000000000000e+01,1.637018000000000084e+00
8.398280000000000655e+03,2.692006999999999834e+02,1.544067999999999984e+03,3.551996000000000042e-01,9.591402999999999457e-01,-2.807216000000000156e-01,-9.942687000000000053e-01,5.000000000000000000e+01,3.920075000000000198e+00
6.017181999999999789e+03,2.318865999999999872e+02,4.422094000000000165e+02,2.919808999999999877e-01,5.800323999999999758e-02,-2.078183999999999809e+00,7.120788999999999591e-02,7.000000000000000000e+01,2.741251999999999800e+00
6.207158999999999651e+03,4.736136999999999944e+02,3.937599000000000160e+02,2.941888999999999754e-01,3.271548000000000234e-01,8.636688000000000143e-01,1.466482000000000063e+00,9.000000000000000000e+01,5.389704000000000050e+00
6.933626000000000204e+03,1.976605999999999881e+02,1.565124000000000024e+03,1.677026000000000072e-01,7.746271999999999602e-01,-2.355377999999999972e+00,-5.020923000000000469e-01,6.000000000000000000e+01,2.734745999999999899e+00
6.317695999999999913e+03,3.524879999999999995e+02,1.871115999999999985e+03,2.185601000000000071e-01,6.692574000000000023e-01,-1.996046999999999905e+00,1.043483999999999939e-01,6.000000000000000000e+01,4.841927000000000092e+00
8.619834999999999127e+03,2.000585000000000093e+02,1.543222999999999956e+03,1.599067999999999878e-01,2.018077000000000065e-01,1.239557999999999938e+00,1.383842999999999934e+00,2.000000000000000000e+01,2.365692000000000128e+00
8.485161000000000058e+03,3.015950000000000273e+02,9.017962999999999738e+02,3.196727999999999792e-01,7.566199000000000119e-01,-1.554821000000000009e+00,1.071018999999999943e+00,1.000000000000000000e+01,2.961908000000000207e+00
7.172902000000000044e+03,4.276539999999999964e+02,2.246408000000000129e+02,5.197534999999999794e-01,4.550909000000000204e-01,3.132502999999999815e+00,-7.084893999999999914e-02,4.000000000000000000e+01,2.486098999999999837e+00
5.643213999999999942e+03,1.951350999999999942e+02,8.938962999999999965e+02,7.883483000000000018e-01,5.501310000000000366e-01,1.116389999999999993e+00,-7.324443999999999955e-01,7.000000000000000000e+01,3.974321999999999910e+00
5.643743999999999687e+03,1.426507000000000005e+02,1.632259000000000015e+03,6.199858000000000313e-01,5.424053999999999681e-02,-1.716456000000000093e-01,1.824148999999999909e-01,3.000000000000000000e+01,3.519216999999999818e+00
7.438279000000000451e+03,4.188475000000000250e+02,9.331938999999999851e+02,7.686690999999999940e-01,8.045341000000000298e-01,1.724447000000000063e+00,2.019149000000000083e-01,9.000000000000000000e+01,2.897241000000000177e+00
7.543583999999999833e+03,4.696866999999999734e+02,5.232015000000000100e+02,2.124012000000000122e-01,1.548267000000000115e-01,1.154817000000000066e-01,5.492008999999999919e-01,8.000000000000000000e+01,1.827233000000000107e+00
9.156460999999999331e+03,3.746281999999999925e+02,7.844156000000000404e+02,3.427453999999999779e-01,2.041974000000000011e-01,2.111790000000000056e+00,8.896671000000000440e-01,7.000000000000000000e+01,4.175330999999999904e+00
7.155739999999999782e+03,4.047343000000000188e+02,1.683265000000000100e+03,1.601689000000000029e-01,6.978609999999999536e-01,1.438123000000000040e+00,2.848538999999999932e-01,8.000000000000000000e+01,4.231023999999999674e+00
6.233542999999999665e+03,4.149585999999999899e+02,1.014851999999999975e+03,2.717686000000000268e-01,3.730747999999999842e-01,-1.826295000000000002e+00,3.798290999999999751e-01,5.000000000000000000e+01,2.964582000000000050e+00
6.177356999999999971e+03,3.974051000000000045e+02,7.678247000000000071e+02,8.834646999999999917e-01,9.740834999999999910e-01,2.345172999999999952e+00,7.619953999999999894e-01,1.000000000000000000e+01,3.527458000000000204e+00
5.929701000000000022e+03,4.936388000000000034e+02,2.144715999999999951e+02,9.917445000000000288e-01,2.645173000000000108e-01,1.810764000000000040e+00,6.090269000000000377e-01,0.000000000000000000e+00,1.939692999999999889e+00
6.792555999999999585e+03,1.808503000000000043e+02,1.304750999999999976e+03,1.548009999999999942e-01,2.714103999999999961e-01,8.276318000000000286e-01,-2.583468999999999904e-01,7.000000000000000000e+01,3.241452999999999918e+00
7.195220999999999549e+03,4.718466999999999985e+02,1.175085000000000036e+03,5.533257000000000314e-01,2.545992000000000255e-01,-2.296778999999999904e+00,-1.501120000000000010e+00,5.000000000000000000e+01,3.782617999999999814e+00
5.589337999999999738e+03,1.306622000000000128e+02,8.004747999999999593e+02,9.118874999999999620e-01,6.850500000000000478e-01,-1.137172000000000072e+00,-9.794713000000000447e-01,0.000000000000000000e+00,2.996785000000000032e+00
8.052243000000000393e+03,2.997137999999999920e+02,1.597663000000000011e+03,3.685978999999999783e-01,9.048062000000000049e-01,3.118576000000000015e+00,-9.203609999999999847e-01,7.000000000000000000e+01,2.377121999999999957e+00
8.433688000000000102e+03,2.896177000000000135e+02,3.493582000000000107e+02,3.544575999999999838e-01,5.360363000000000211e-01,-2.290477999999999792e+00,2.609275999999999818e-01,7.000000000000000000e+01,3.363523999999999958e+00
6.423881999999999607e+03,3.853106999999999971e+02,1.248519000000000005e+03,4.839608000000000243e-01,6.474056000000000255e-01,2.928305999999999965e-01,-9.080837999999999410e-02,3.000000000000000000e+01,3.759263999999999939e+00
7.843841999999999643e+03,4.642903000000000020e+02,1.117116999999999962e+03,8.333793999999999924e-01,9.434881999999999991e-02,-1.291160000000000085e+00,-7.313041000000000125e-01,7.000000000000000000e+01,3.109005999999999936e+00
6.165295000000000073e+03,1.648237000000000023e+02,1.957957000000000107e+03,6.959005000000000329e-01,8.024611000000000383e-01,-2.206102000000000007e+00,6.936166000000000276e-01,8.000000000000000000e+01,3.815614000000000061e+00
8.690868000000000393e+03,1.844113000000000113e+02,7.227671000000000276e+02,8.699402000000000523e-01,6.214021000000000128e-02,2.538856000000000002e+00,6.622637000000000107e-01,6.000000000000000000e+01,3.723975999999999953e+00
5.942051000000000386e+03,4.760982999999999947e+02,2.578450000000000273e+02,8.938776999999999973e-01,7.275998000000000188e-01,1.000896000000000008e-01,1.213826999999999989e+00,3.000000000000000000e+01,2.486723000000000017e+00
6.962387999999999920e+03,3.664381000000000199e+02,1.824592000000000098e+03,2.735654000000000141e-01,1.142364000000000018e-01,-5.279464000000000379e-01,-3.737040999999999835e-01,5.000000000000000000e+01,3.548550999999999789e+00
6.153154000000000451e+03,1.989261999999999944e+02,1.487542999999999893e+03,7.522210999999999481e-02,3.326025000000000231e-01,1.023822000000000010e+00,1.961459000000000119e-01,8.000000000000000000e+01,4.102028999999999925e+00
5.890286000000000058e+03,2.367627999999999986e+02,6.987472999999999956e+02,1.831801000000000124e-01,3.680387999999999993e-01,1.990620000000000056e+00,-2.797298999999999758e-01,8.000000000000000000e+01,2.223231000000000179e+00
7.762689000000000306e+03,1.493117000000000019e+02,8.798935000000000173e+02,8.949160000000000448e-01,5.490585999999999522e-01,-1.914398999999999962e+00,7.353543000000000163e-01,9.000000000000000000e+01,2.585109999999999797e+00
7.638704999999999927e+03,2.844361999999999853e+02,1.998818999999999960e+03,7.774029000000000078e-01,6.799657999999999536e-01,-7.036284000000000427e-01,8.948766000000000220e-01,8.000000000000000000e+01,3.579883000000000148e+00
5.659748999999999796e+03,1.642343999999999937e+02,1.230679000000000087e+03,1.237695999999999935e-01,8.908660999999999941e-01,-5.292637000000000036e-01,6.770429000000000030e-01,5.000000000000000000e+01,4.703158000000000172e+00
5.959238000000000284e+03,1.517375999999999863e+02,1.782948000000000093e+03,8.183576000000000183e-01,2.273589000000000027e-01,-2.170883000000000118e-01,6.879722999999999811e-01,3.000000000000000000e+01,2.265403000000000056e+00
7.012237000000000080e+03,4.003981999999999744e+02,5.916294000000000324e+02,6.781905999999999768e-01,7.273327000000000264e-02,2.441930000000000156e+00,8.156904999999999850e-01,5.000000000000000000e+01,3.137573000000000167e+00
6.655310000000000400e+03,3.808342000000000098e+02,1.486580999999999904e+03,7.184393000000000029e-01,8.899650000000000061e-01,2.254957999999999796e+00,2.612895000000000079e-01,0.000000000000000000e+00,3.614433000000000007e+00
5.978895999999999731e+03,1.745382999999999925e+02,1.745203999999999951e+03,9.203010000000000357e-01,4.887553000000000036e-01,-2.571918000000000148e+00,6.257991999999999999e-01,9.000000000000000000e+01,2.048162000000000038e+00
8.297621999999999389e+03,2.047471999999999923e+02,2.509120000000000061e+02,7.571752999999999956e-01,5.005553999999999837e-01,1.122012000000000009e+00,1.379445999999999950e+00,8.000000000000000000e+01,4.313450999999999702e+00
7.288032000000000153e+03,2.869245999999999981e+02,1.583212999999999965e+03,5.627915000000000001e-01,5.781612999999999891e-01,-2.217982000000000120e+00,1.355861999999999901e+00,3.000000000000000000e+01,4.354938999999999893e+00
8.781449000000000524e+03,4.135982000000000198e+02,1.925137999999999920e+03,1.868352000000000068e-01,1.793150000000000022e-01,1.722280999999999951e-01,-9.661722999999999839e-01,6.000000000000000000e+01,3.797003000000000128e+00
7.638189999999999600e+03,4.468976000000000113e+02,3.048643000000000143e+02,8.153489000000000431e-01,3.258334999999999981e-01,-2.268285000000000107e+00,2.562087000000000114e-01,9.000000000000000000e+01,8.791759000000000102e-01
7.577636999999999716e+03,2.570455000000000041e+02,8.993313000000000557e+02,5.035011000000000347e-01,7.440620000000000012e-01,-9.855625999999999554e-01,-5.310441999999999663e-01,3.000000000000000000e+01,3.393552000000000124e+00
6.510850000000000364e+03,2.794855000000000018e+02,3.151234000000000037e+02,1.987897000000000136e-01,6.774329999999999519e-01,-1.351054999999999895e+00,8.539795999999999498e-01,4.000000000000000000e+01,2.881025000000000169e+00
9.071570999999999913e+03,4.132155999999999949e+02,3.655620000000000118e+02,3.257519999999999860e-01,5.007211000000000301e-01,1.851553999999999922e+00,4.773436999999999819e-01,7.000000000000000000e+01,3.042247999999999841e+00
